evidence_id,source_phase,source_file,model_family,model_name,candidate_id,algorithm_regime,task,evaluation_level,split_regime,prefix_type,prefix_value,evidence_budget,feature_family,calibrator,threshold_policy,threshold_source,accumulator,stopping_policy,clean_or_oracle,official_claim_allowed,benchmark_relative_claim_allowed,n_predictions,n_readers,n_trials,n_prefix_rows,coverage,AUROC,PR_AUC,balanced_accuracy,macro_F1,Brier,RMSE,MAE,R2,calibration_intercept,calibration_slope,CI_low,CI_high,p_value,notes
OperatingPointAdaptation_v1_oracle_diagnostic_0023_00112,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,3554.0,,,,,0.6717077659406754,0.409135869657341,0.647036974142847,0.6326257330208522,0.2199160771335113,,,,-1.2774335948138913,0.7693790571458392,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0024_00113,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader_and_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,1228.0,,,,,0.6317745695839312,0.5177738043808358,0.6057030129124821,0.5916776283457519,0.2318111667001332,,,,-0.6891994630324927,0.5975807276646246,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0025_00114,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader_and_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,1228.0,,,,,0.6317745695839312,0.5177738043808358,0.607681731229077,0.6115749216421129,0.2318111667001332,,,,-0.6891994630324927,0.5975807276646246,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0026_00115,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader_and_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,1228.0,,,,,0.6317745695839312,0.5177738043808358,0.6329268292682927,0.6338766217339453,0.2318111667001332,,,,-0.6891994630324927,0.5975807276646246,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0027_00116,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,3554.0,,,,,0.6829267379886782,0.4162923420881417,0.6355724028818845,0.5822613024357376,0.2172196044167465,,,,-1.2801645319649284,0.8346405481164287,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0028_00117,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,3554.0,,,,,0.6829267379886782,0.4162923420881417,0.6406878836318183,0.5701404542480316,0.2172196044167465,,,,-1.2801645319649284,0.8346405481164287,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0029_00118,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,3554.0,,,,,0.6829267379886782,0.4162923420881417,0.6540952616192988,0.5880636419736525,0.2172196044167465,,,,-1.2801645319649284,0.8346405481164287,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0030_00119,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,Phase4_D3_ReaderProfile,phase4_d3_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,LOPO,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,57.0,,,,,0.8947368421052632,0.8640879080588109,0.868421052631579,0.8492063492063492,0.115941634094159,,,,-0.5321293920730354,0.8693048353453224,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0031_00120,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,Phase4_D3_ReaderProfile,phase4_d3_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,LOPO,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,57.0,,,,,0.8947368421052632,0.8640879080588109,0.868421052631579,0.8492063492063492,0.115941634094159,,,,-0.5321293920730354,0.8693048353453224,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0032_00121,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,Phase4_D3_ReaderProfile,phase4_d3_reader_profile__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,LOPO,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,57.0,,,,,0.8947368421052632,0.8640879080588109,0.8421052631578947,0.8421052631578947,0.115941634094159,,,,-0.5321293920730354,0.8693048353453224,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0033_00122,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,57.0,,,,,0.8961218836565096,0.8737669012394285,0.868421052631579,0.8782051282051282,0.1325857880206321,,,,-0.607195691594816,2.025916446083834,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0034_00123,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader_and_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,34.0,,,,,0.8541666666666666,0.773968253968254,0.8083333333333333,0.8174006444683136,0.1501092056831028,,,,-0.7653116144454498,0.9591521447069388,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0035_00124,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,BenchmarkBridge_D3_FullData,benchmark_bridge_d3_full_data__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,57.0,,,,,0.92797783933518,0.9007604344325302,0.868421052631579,0.8492063492063492,0.1228039242783269,,,,-0.6788071890724431,2.5222495090969845,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0036_00125,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_EyeBench_Lite,candidate_0000,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader,,,,D3_EyeBench_Lite,,,,,,oracle,False,False,55.0,,,,,0.8468468468468469,0.733418232973587,0.8108108108108107,0.7433333333333334,0.1783118922796277,,,,-0.8653818164119431,0.9738001555526982,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0037_00126,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_EyeBench_Lite,candidate_0000,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader_and_text,,,,D3_EyeBench_Lite,,,,,,oracle,False,False,39.0,,,,,0.7792207792207793,0.6481835158305747,0.7678571428571428,0.6631229235880398,0.1892822556437215,,,,-0.7846743632234763,1.1337509907178465,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0038_00127,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_EyeBench_Lite,candidate_0000,oracle_diagnostic,CopCo_TYP,trial_level,unseen_text,,,,D3_EyeBench_Lite,,,,,,oracle,False,False,55.0,,,,,0.8543543543543543,0.7367202073032064,0.7972972972972974,0.7258225324027916,0.1684804015343214,,,,-0.7918180597358998,1.3010053919213862,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0039_00128,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,55.0,,,,,0.8123123123123123,0.7771532412449913,0.7657657657657657,0.7695238095238095,0.2015871995935183,,,,-0.6096119244946412,4.149824943777067,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0040_00129,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_reader_and_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,39.0,,,,,0.724025974025974,0.606610449601454,0.7646103896103896,0.7719298245614035,0.2117497181425215,,,,-0.8143630142475192,2.099270085404947,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
OperatingPointAdaptation_v1_oracle_diagnostic_0041_00130,OperatingPointAdaptation_v1,analysis/operating_point_adaptation_v1/test_oracle_threshold_metrics.csv,D3,D3_FullFeature_EyeBenchFolds,official_alignment_d3_full_feature__D3_dfm_residual_gaze_only__logistic_regression,oracle_diagnostic,CopCo_TYP,trial_level,unseen_text,,,,D3_dfm_residual_gaze_only,,,,,,oracle,False,False,55.0,,,,,0.8483483483483484,0.7790676472160216,0.8085585585585586,0.7861435136090491,0.199765960047432,,,,-0.45909628219812,5.126184364733057,,,,Test-label oracle diagnostic threshold; not clean benchmark evidence.
D3OnlineTargetedOptimization_v1_online_accumulator_0000_00131,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/online_locked_test_results.csv,D3,online_d3_0021,online_d3_0021,online_accumulator,CopCo_TYP,reader_aggregated,participant_grouped_kfold,,,,all_allowed_online,,,,,,clean,False,True,,57.0,,,,0.8961218836565097,0.8296139379241874,0.868421052631579,0.8635897435897435,0.1092865004537814,,,,0.5646539449331625,0.1418742065457527,,,,Best v1 clean candidate; selected no_stop and is offline-like.
D3OnlineTargetedOptimization_v1_online_accumulator_0001_00132,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/online_locked_test_results.csv,D3,online_d3_0021,online_d3_0021,online_accumulator,CopCo_TYP,reader_aggregated,text_balanced_unseen_reader,,,,all_allowed_online,,,,,,clean,False,True,,57.0,,,,0.8961218836565097,0.8296139379241874,0.868421052631579,0.8635897435897435,0.1092865004537814,,,,0.5646539449331625,0.1418742065457527,,,,Best v1 clean candidate; selected no_stop and is offline-like.
D3OnlineTargetedOptimization_v1_online_accumulator_0002_00133,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/online_locked_test_results.csv,D3,online_d3_0021,online_d3_0021,online_accumulator,CopCo_TYP,reader_aggregated,unseen_reader,,,,all_allowed_online,,,,,,clean,False,True,,57.0,,,,0.8961218836565097,0.8296139379241874,0.868421052631579,0.8635897435897435,0.1092865004537814,,,,0.5646539449331625,0.1418742065457527,,,,Best v1 clean candidate; selected no_stop and is offline-like.
D3OnlineTargetedOptimization_v1_online_accumulator_0003_00134,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/online_locked_test_results.csv,D3,online_d3_0021,online_d3_0021,online_accumulator,CopCo_TYP,reader_aggregated,unseen_reader_and_text,,,,all_allowed_online,,,,,,clean,False,True,,17.0,,,,0.8611111111111112,0.8671130952380952,0.8263888888888888,0.8235294117647058,0.1505686498879155,,,,0.6390535501266138,0.1861132548204422,,,,Best v1 clean candidate; selected no_stop and is offline-like.
D3OnlineTargetedOptimization_v1_online_accumulator_0004_00135,D3OnlineTargetedOptimization_v1,analysis/d3_online_targeted_optimization_v1/online_locked_test_results.csv,D3,online_d3_0021,online_d3_0021,online_accumulator,CopCo_TYP,reader_aggregated,unseen_text,,,,all_allowed_online,,,,,,clean,False,True,,57.0,,,,0.7077562326869805,0.4723853799647423,0.6842105263157894,0.6297556449118465,0.2291776802840145,,,,0.3697066290570964,0.0864484946521751,,,,Best v1 clean candidate; selected no_stop and is offline-like.
D3OnlineTargetedOptimization_v2_0000_00136,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_offline_all_full_evidence,v2_candidate_0000,offline_full_profile,CopCo_TYP,reader_aggregated,participant_grouped_kfold,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_strict_online,identity,fixed_0_5,inner_oof,learned_meta_aggregator,no_stop,clean,False,True,,57.0,,57.0,1.0,0.8988919667590027,0.827106712425272,0.8157894736842105,0.8323529411764705,0.1186041781618379,,,,0.615465350548898,0.1807938905607084,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0001_00137,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_offline_all_full_evidence,v2_candidate_0000,offline_full_profile,CopCo_TYP,reader_aggregated,text_balanced_unseen_reader,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_strict_online,identity,fixed_0_5,inner_oof,learned_meta_aggregator,no_stop,clean,False,True,,57.0,,57.0,1.0,0.8988919667590027,0.827106712425272,0.8157894736842105,0.8323529411764705,0.1186041781618379,,,,0.615465350548898,0.1807938905607084,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0002_00138,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_offline_all_full_evidence,v2_candidate_0000,offline_full_profile,CopCo_TYP,reader_aggregated,unseen_reader,trial_or_text_prefix,all,trial_or_text_prefix:all,all_allowed_strict_online,identity,fixed_0_5,inner_oof,learned_meta_aggregator,no_stop,clean,False,True,,57.0,,57.0,1.0,0.8988919667590027,0.827106712425272,0.8157894736842105,0.8323529411764705,0.1186041781618379,,,,0.615465350548898,0.1807938905607084,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0003_00139,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_late_accumulation,v2_candidate_0012,online_accumulator,CopCo_TYP,reader_aggregated,participant_grouped_kfold,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,isotonic,fixed_0_5,inner_oof,mean_probability,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.778393351800554,0.5930120848680406,0.6842105263157895,0.6842105263157895,0.1783947022107178,,,,0.3923287378356741,0.0282732778883789,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0004_00140,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_late_accumulation,v2_candidate_0012,online_accumulator,CopCo_TYP,reader_aggregated,text_balanced_unseen_reader,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,isotonic,fixed_0_5,inner_oof,mean_probability,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.778393351800554,0.5930120848680406,0.6842105263157895,0.6842105263157895,0.1783947022107178,,,,0.3923287378356741,0.0282732778883789,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0005_00141,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_late_accumulation,v2_candidate_0012,online_accumulator,CopCo_TYP,reader_aggregated,unseen_reader,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,isotonic,fixed_0_5,inner_oof,mean_probability,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.778393351800554,0.5930120848680406,0.6842105263157895,0.6842105263157895,0.1783947022107178,,,,0.3923287378356741,0.0282732778883789,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0006_00142,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_late_accumulation,v2_candidate_0012,online_accumulator,CopCo_TYP,reader_aggregated,unseen_reader_and_text,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,isotonic,fixed_0_5,inner_oof,mean_probability,fixed_budget,clean,False,True,,17.0,,17.0,1.0,0.7013888888888888,0.6299107142857143,0.5833333333333333,0.5824561403508772,0.258143291536743,,,,0.5372505849455582,0.0463784916913355,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0007_00143,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_late_accumulation,v2_candidate_0012,online_accumulator,CopCo_TYP,reader_aggregated,unseen_text,word_count_prefix,1000,word_count_prefix:1000,dfm_residual_plus_uncertainty_prefix,isotonic,fixed_0_5,inner_oof,mean_probability,fixed_budget,clean,False,True,,52.0,,52.0,1.0,0.7647058823529411,0.5803733031674209,0.738655462184874,0.7273093989511901,0.180103713510183,,,,0.3691281965959123,0.0413138721175734,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0008_00144,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_mid_detection,v2_candidate_0019,online_prefix,CopCo_TYP,reader_aggregated,participant_grouped_kfold,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.7950138504155125,0.6503677033936174,0.7763157894736843,0.7572879135276778,0.1595971113077379,,,,0.5317682210673945,0.2046307806186072,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0009_00145,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_mid_detection,v2_candidate_0019,online_prefix,CopCo_TYP,reader_aggregated,text_balanced_unseen_reader,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.7950138504155125,0.6503677033936174,0.7763157894736843,0.7572879135276778,0.1595971113077379,,,,0.5317682210673945,0.2046307806186072,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0010_00146,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_mid_detection,v2_candidate_0019,online_prefix,CopCo_TYP,reader_aggregated,unseen_reader,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.7950138504155125,0.6503677033936174,0.7763157894736843,0.7572879135276778,0.1595971113077379,,,,0.5317682210673945,0.2046307806186072,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0011_00147,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_mid_detection,v2_candidate_0019,online_prefix,CopCo_TYP,reader_aggregated,unseen_reader_and_text,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,17.0,,17.0,1.0,0.763888888888889,0.6336670274170274,0.7013888888888888,0.7017543859649122,0.2282884667140037,,,,0.657135096490781,0.1992079776268542,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0012_00148,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_mid_detection,v2_candidate_0019,online_prefix,CopCo_TYP,reader_aggregated,unseen_text,word_count_prefix,500,word_count_prefix:500,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,56.0,,56.0,1.0,0.7695590327169275,0.6964604997436067,0.6827880512091038,0.69375,0.1765427152445708,,,,0.5447083739720227,0.2322914985420036,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0013_00149,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_early_detection,v2_candidate_0031,online_prefix,CopCo_TYP,reader_aggregated,participant_grouped_kfold,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.7770083102493074,0.6488834436976851,0.763157894736842,0.740909090909091,0.1787847304596338,,,,0.4387648528597482,0.165377743332705,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0014_00150,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_early_detection,v2_candidate_0031,online_prefix,CopCo_TYP,reader_aggregated,text_balanced_unseen_reader,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.7770083102493074,0.6488834436976851,0.763157894736842,0.740909090909091,0.1787847304596338,,,,0.4387648528597482,0.165377743332705,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0015_00151,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_early_detection,v2_candidate_0031,online_prefix,CopCo_TYP,reader_aggregated,unseen_reader,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.7770083102493074,0.6488834436976851,0.763157894736842,0.740909090909091,0.1787847304596338,,,,0.4387648528597482,0.165377743332705,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0016_00152,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_early_detection,v2_candidate_0031,online_prefix,CopCo_TYP,reader_aggregated,unseen_reader_and_text,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,17.0,,17.0,1.0,0.8333333333333333,0.7314484126984127,0.8194444444444444,0.8210526315789474,0.2034701466284364,,,,0.6688451016871672,0.2250131616652991,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0017_00153,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_early_detection,v2_candidate_0031,online_prefix,CopCo_TYP,reader_aggregated,unseen_text,trial_or_text_prefix,1,trial_or_text_prefix:1,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_regime_specific,inner_oof,learned_meta_aggregator,fixed_budget,clean,False,True,,57.0,,57.0,1.0,0.6883656509695291,0.6098811226281984,0.6447368421052632,0.6531440162271805,0.1920357941108117,,,,0.4865276529397316,0.1788433055313578,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0018_00154,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_stopping_detector,v2_candidate_0043,online_stopping,CopCo_TYP,reader_aggregated,participant_grouped_kfold,sequence,sequence_stop,sequence:sequence_stop,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_global,inner_oof,learned_meta_aggregator,coverage_constrained_stop,clean,False,True,,57.0,,57.0,0.8771929824561403,0.5176715176715176,0.3106758612149388,0.4958419958419958,0.4876431585292344,0.2464938211470132,,,,0.2665474448592546,0.0043881439684149,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0019_00155,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_stopping_detector,v2_candidate_0043,online_stopping,CopCo_TYP,reader_aggregated,text_balanced_unseen_reader,sequence,sequence_stop,sequence:sequence_stop,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_global,inner_oof,learned_meta_aggregator,coverage_constrained_stop,clean,False,True,,57.0,,57.0,0.8771929824561403,0.5176715176715176,0.3106758612149388,0.4958419958419958,0.4876431585292344,0.2464938211470132,,,,0.2665474448592546,0.0043881439684149,,,,Strict v2 final separated model row.
D3OnlineTargetedOptimization_v2_0020_00156,D3OnlineTargetedOptimization_v2,analysis/d3_online_targeted_optimization_v2/strict_final_models.csv,D3,best_online_stopping_detector,v2_candidate_0043,online_stopping,CopCo_TYP,reader_aggregated,unseen_reader,sequence,sequence_stop,sequence:sequence_stop,dfm_residual_plus_uncertainty_prefix,identity,inner_cv_global,inner_oof,learned_meta_aggregator,coverage_constrained_stop,clean,False,True,,57.0,,57.0,0.8771929824561403,0.5176715176715176,0.3106758612149388,0.4958419958419958,0.4876431585292344,0.2464938211470132,,,,0.2665474448592546,0.0043881439684149,,,,Strict v2 final separated model row.
